CODFILIAL,DTMOV,CODPROD,DESCRICAO,QT
1,19/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,4
1,19/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,19/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,19/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,19/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,19/02/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,1
1,19/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,19/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,5
1,19/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,20/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,8
1,20/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,3
1,20/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,18
1,20/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,4
1,20/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,4
1,20/02/2021 00:00,1693,NINHO IOGURTE LIQ MACA E BANANA 24X100G,6
1,20/02/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,8
1,20/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,7
1,20/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,6
1,20/02/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,10
1,20/02/2021 00:00,2127,NESFIT IOGURTE FRUTAS VERMELHAS 20X150G,3
1,20/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,9
1,20/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,13
1,20/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,21
1,20/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,29
1,20/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,20/02/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,14
1,20/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,33
1,20/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,6
1,20/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,38
1,20/02/2021 00:00,1693,NINHO IOGURTE LIQ MACA E BANANA 24X100G,11
1,20/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,13
1,20/02/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,5
1,20/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,20/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,3
1,20/02/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,1
1,20/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,20/02/2021 00:00,1693,NINHO IOGURTE LIQ MACA E BANANA 24X100G,2
1,20/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,1
1,20/02/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,4
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,20/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,20/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,20/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,20/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,20/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,8
1,20/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,20/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,11
1,20/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,4
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,20/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,20/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,20/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,3
1,20/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,20/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,20/02/2021 00:00,168,CHAMYTO BEB LACTEA MOR+CER CRML 24X130G,1
1,20/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,20/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,5
1,20/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,22/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,2
1,22/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,22/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,22/02/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,1
1,22/02/2021 00:00,200,NESTLE IOG NATURAL DESNATADO 28X160G,3
1,22/02/2021 00:00,254,NINHO FRUTI MORANGO 8X250G,1
1,22/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,22/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,22/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,22/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,22/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,3
1,22/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,22/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,22/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,3
1,22/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,9
1,22/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,22/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,22/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,22/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,15
1,22/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,1
1,22/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,5
1,22/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,22/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,1
1,22/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,22/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,22/02/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,1
1,22/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,22/02/2021 00:00,194,NESTLE GREGO IOG FRUTAS VERM 12X400G,1
1,22/02/2021 00:00,1520,CHAMYTO GO IOG LIQ VITAMINA 24X100G,4
1,22/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,22/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,22/02/2021 00:00,2038,NESFIT IOGURTE MORANGO BAUN 12X850G,1
1,22/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,4
1,22/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,6
1,22/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,22/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,4
1,22/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,22/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,22/02/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,22/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,22/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,22/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,22/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,23/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,1
1,23/02/2021 00:00,759,CHAMYTO LEITE FERMENTADO 21X6X75G,1
1,23/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,2
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,23/02/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,4
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,23/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,3
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,23/02/2021 00:00,1958,NESTLE GREGO TORTA MORANGO 24X90G,1
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,23/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,23/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,23/02/2021 00:00,201,IOGURTE NESTLE NATURAL MEL 28X170G,1
1,23/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,23/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,12
1,23/02/2021 00:00,192,NESTLE BICAM IOGURTE MORANGO 28X150G,28
1,23/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,8
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,12
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,23/02/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,12
1,23/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,12
1,23/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,12
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,18
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,23/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,23/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,6
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,23/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,23/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,23/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,3
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,8
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,6
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,7
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,8
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,23/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,23/02/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,2
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,17
1,23/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,23/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,23/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,23/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,9
1,23/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,23/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,23/02/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,8
1,23/02/2021 00:00,453,CHANDELLE CHOCOLATE 18X360G,2
1,23/02/2021 00:00,759,CHAMYTO LEITE FERMENTADO 21X6X75G,1
1,23/02/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,2
1,23/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,4
1,23/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,3
1,23/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,3
1,24/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,6
1,24/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,9
1,24/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,24/02/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,2
1,24/02/2021 00:00,2127,NESFIT IOGURTE FRUTAS VERMELHAS 20X150G,4
1,24/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,24/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,4
1,24/02/2021 00:00,1505,NESTLE IOG VIT DE FRUTA 24X170G,6
1,24/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,24/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,11
1,24/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,24/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,24/02/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,2
1,24/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,24/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,24/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,24/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,3
1,24/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,24/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,24/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,14
1,24/02/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,8
1,24/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,24/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,25/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,25/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,25/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,25/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,25/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,25/02/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,2
1,25/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,25/02/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,1
1,25/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,4
1,25/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,12
1,25/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,5
1,25/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,7
1,25/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,3
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,6
1,25/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,25/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,25/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,1
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,25/02/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,1
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,4
1,25/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,5
1,25/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,25/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,25/02/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,26/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,19
1,26/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,2
1,26/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,20
1,26/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,3
1,26/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,9
1,26/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,26/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,5
1,26/02/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,5
1,26/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,26/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,3
1,26/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,26/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,26/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,26/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,12
1,26/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,26/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,3
1,26/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,5
1,27/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,27/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,1
1,27/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,27/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,27/02/2021 00:00,201,IOGURTE NESTLE NATURAL MEL 28X170G,1
1,27/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,27/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,2
1,27/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,27/02/2021 00:00,1506,NESTLE IOG VIT DE FRUTA 12X900G,2
1,27/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,27/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,1
1,27/02/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,27/02/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,27/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,3
1,27/02/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,27/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,4
1,27/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,4
1,27/02/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,27/02/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,27/02/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,27/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,27/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,5
1,27/02/2021 00:00,1509,NESTLE IOGURTE MORANGO 24X170G,1
1,27/02/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,7
1,27/02/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,6
1,27/02/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,7
1,27/02/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,3
1,27/02/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,01/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,01/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,3
1,01/03/2021 00:00,333,NESTON IOGURTE POLPA 2 SABORES 6X540G,1
1,01/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,2
1,01/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,10
1,01/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,7
1,01/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,6
1,01/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,2
1,01/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,7
1,01/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,1
1,01/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,2
1,01/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,3
1,01/03/2021 00:00,1512,NESTLE IOGURTE VIT DE FRUTA 12X1,1
1,01/03/2021 00:00,1693,NINHO IOGURTE LIQ MACA E BANANA 24X100G,1
1,01/03/2021 00:00,206,NESTLE GREGO IOG LIGHT 3 SAB 6X540G,1
1,01/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,01/03/2021 00:00,1941,NESTLE GREGO TRADICIONAL 24X90G,1
1,01/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,01/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,8
1,01/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,01/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,2
1,01/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,01/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,01/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,01/03/2021 00:00,198,NESTLE NATURAL CENOURA+LARANJA 28X170G,1
1,01/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,1
1,01/03/2021 00:00,2040,NESFIT IOGURTE FRUTAS VERMELHAS 24X170G,2
1,01/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,5
1,01/03/2021 00:00,2041,NESFIT IOGURTE MARACUJA AVEIA 24X170G,2
1,01/03/2021 00:00,1736,NESTLE IOGURTE POLPA VITAMINA 6X540G,4
1,01/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,2
1,01/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,4
1,01/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,01/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,01/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,3
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,3
1,02/03/2021 00:00,448,CHANDELLE CHANTILLY CHOCOLATE 24X200G,1
1,02/03/2021 00:00,450,CHANDELLE CHOCOLATE 24X180G,2
1,02/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,02/03/2021 00:00,1940,NESTLE GREGO TORTA MARACUJA 24X90G,1
1,02/03/2021 00:00,1963,NESTLE GREGO TORTA LIMAO 24X90G,1
1,02/03/2021 00:00,1735,NESTLE IOGURTE POLPA MORANGO 6X540G,24
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,02/03/2021 00:00,167,CHAMYTO IOGURTE MOR+CER CHOC 24X130G,1
1,02/03/2021 00:00,1510,NESTLE IOGURTE MORANGO 12X1,1
1,02/03/2021 00:00,1511,NESTLE IOGURTE MORANGO 12X900G,1
1,02/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,1
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,1
1,02/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,02/03/2021 00:00,288,NINHO IOGURTE MORANGO 24X170G,2
1,02/03/2021 00:00,1517,NESTON IOGURTE LIQ MACA E BAN 24X170G,2
1,02/03/2021 00:00,180,NINHO IOGURTE POLPA 6X540G,1
1,02/03/2021 00:00,174,NESTON IOGURTE LIQ MACA BNA 12X850G,1
1,02/03/2021 00:00,176,NINHO IOGURTE LIQ MACA E BANANA 12X850G,2
1,02/03/2021 00:00,183,CHAMBINHO PETIT MOR 16X320G,2
1,02/03/2021 00:00,212,NINHO SOLEIL PETIT MRG+BNA&MC 16X320G,2
1,02/03/2021 00:00,287,NINHO IOGURTE LIQ MACA E BANANA 24X170G,1
1,02/03/2021 00:00,451,CHAMBINHO CHOCOLATE 16X320G,5
