Cod_filial,FILIAL,CODPROD,DATA,DESCRICAO,EMBALAGEM,QTESTGER
1,ATACADO,1512,29/11/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,70
1,ATACADO,1512,01/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,02/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,03/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,840
1,ATACADO,1512,04/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,809
1,ATACADO,1512,05/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,759
1,ATACADO,1512,06/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,759
1,ATACADO,1512,07/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,630
1,ATACADO,1512,08/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,534
1,ATACADO,1512,09/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,330
1,ATACADO,1512,10/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,293
1,ATACADO,1512,11/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,341
1,ATACADO,1512,12/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,302
1,ATACADO,1512,13/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,302
1,ATACADO,1512,14/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,220
1,ATACADO,1512,15/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,98
1,ATACADO,1512,16/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,84
1,ATACADO,1512,17/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,60
1,ATACADO,1512,18/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,234
1,ATACADO,1512,19/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,13
1,ATACADO,1512,20/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,13
1,ATACADO,1512,21/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,13
1,ATACADO,1512,22/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,23/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,24/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,25/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,26/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,27/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,28/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,94
1,ATACADO,1512,29/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,30/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,31/12/2020 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,01/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,02/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,03/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,0
1,ATACADO,1512,04/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,720
1,ATACADO,1512,05/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,261
1,ATACADO,1512,06/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,209
1,ATACADO,1512,07/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,108
1,ATACADO,1512,08/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,76
1,ATACADO,1512,09/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,627
1,ATACADO,1512,10/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,627
1,ATACADO,1512,11/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,572
1,ATACADO,1512,12/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,332
1,ATACADO,1512,13/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,290
1,ATACADO,1512,14/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,259
1,ATACADO,1512,15/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,1090
1,ATACADO,1512,16/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,1018
1,ATACADO,1512,17/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,1018
1,ATACADO,1512,18/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,947
1,ATACADO,1512,19/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,859
1,ATACADO,1512,20/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,810
1,ATACADO,1512,21/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,791
1,ATACADO,1512,22/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,1142
1,ATACADO,1512,23/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,958
1,ATACADO,1512,24/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,958
1,ATACADO,1512,25/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,837
1,ATACADO,1512,26/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,593
1,ATACADO,1512,27/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,552
1,ATACADO,1512,28/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,521
1,ATACADO,1512,29/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,859
1,ATACADO,1512,30/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,847
1,ATACADO,1512,31/01/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,847
1,ATACADO,1512,01/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,705
1,ATACADO,1512,02/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,608
1,ATACADO,1512,03/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,563
1,ATACADO,1512,04/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,558
1,ATACADO,1512,05/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,546
1,ATACADO,1512,06/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,526
1,ATACADO,1512,07/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,526
1,ATACADO,1512,08/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,248
1,ATACADO,1512,09/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,91
1,ATACADO,1512,10/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,51
1,ATACADO,1512,11/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,49
1,ATACADO,1512,12/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,49
1,ATACADO,1512,13/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,360
1,ATACADO,1512,14/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,360
1,ATACADO,1512,15/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,296
1,ATACADO,1512,17/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,249
1,ATACADO,1512,18/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,243
1,ATACADO,1512,19/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,229
1,ATACADO,1512,20/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,169
1,ATACADO,1512,21/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,169
1,ATACADO,1512,22/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,42
1,ATACADO,1512,23/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,24/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,25/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,26/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,12
1,ATACADO,1512,27/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,312
1,ATACADO,1512,28/02/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,312
1,ATACADO,1512,02/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,227
1,ATACADO,1512,03/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,149
1,ATACADO,1512,04/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,137
1,ATACADO,1512,05/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,133
1,ATACADO,1512,06/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,115
1,ATACADO,1512,07/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,115
1,ATACADO,1512,08/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,759
1,ATACADO,1512,09/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,605
1,ATACADO,1512,10/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,349
1,ATACADO,1512,11/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,320
1,ATACADO,1512,12/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,285
1,ATACADO,1512,13/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,186
1,ATACADO,1512,14/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,186
1,ATACADO,1512,15/03/2021 00:00,NESTLE IOGURTE VIT DE FRUTA 12X1.250G,1.250G,146
1,ATACADO,1513,16/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,17/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,18/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,19/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,20/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,21/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,22/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,23/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,24/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,25/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,26/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,27/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,28/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,29/11/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,01/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,02/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,03/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,04/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,05/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,06/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,07/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,08/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,09/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,10/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,11/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,12/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,13/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,14/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,15/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,16/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,17/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,18/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,19/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,20/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,21/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,22/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,23/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,24/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,25/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,26/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,27/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,28/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,29/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,30/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,31/12/2020 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,01/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,02/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,03/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,04/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,05/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,06/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,07/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,08/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,09/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,10/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,11/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,12/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,13/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,14/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,15/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,16/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,17/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,18/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,19/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,20/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,21/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,22/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,23/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,24/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,25/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,26/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,27/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,28/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,29/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,30/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,31/01/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,01/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,02/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,03/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,04/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,05/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,06/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,07/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,08/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,09/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,10/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,11/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,12/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,13/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,14/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,15/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,17/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,18/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,19/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,20/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,21/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,22/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,23/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,24/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,25/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,26/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,27/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,28/02/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,02/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,03/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,04/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,05/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,06/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,07/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,08/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,09/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,10/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,11/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,12/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,13/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,14/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1513,15/03/2021 00:00,CHAMYTO IOGURTE MORANGO 12X360G,360G,0
1,ATACADO,1514,16/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,17/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,18/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,19/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,20/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,21/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,22/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,23/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,24/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,25/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,26/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,27/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,28/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,29/11/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,01/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,02/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,03/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,04/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,05/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,06/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,07/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,08/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,09/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,10/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,11/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,12/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,13/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,14/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,15/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,16/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,17/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,18/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,19/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,20/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
1,ATACADO,1514,21/12/2020 00:00,CHAMYTO IOGURTE LIQ MORANGO 12X850G,850G,0
